-0.6587611575217398,2.7579455704397713,0.0,1.0
-0.6591353908159086,2.6974463264541795,0.0,1.0
-0.6650375848619348,2.6370783559527586,0.0,1.0
-0.6759653682785469,2.5769392454949474,0.0,1.0
-0.6914163696844753,2.517126581640178,0.0,1.0
-0.7108882176984466,2.4577379509478883,0.0,1.0
-0.733878540939191,2.3988709399775114,0.0,1.0
-0.7598849680254371,2.3406231352884843,0.0,1.0
-0.7884051275759134,2.2830921234402393,0.0,1.0
-0.8189366482093483,2.226375490992214,0.0,1.0
-0.8509771585444703,2.17057082450384,0.0,1.0
-0.88402380111593,2.115774276654384,0.0,1.0
-0.9175183261942239,2.0619186006773385,0.0,1.0
-0.9507966981158056,2.0086244960698343,0.0,1.0
-0.983182973787641,1.9554775370744633,0.0,1.0
-1.0140012101167004,1.9020632979338128,0.0,1.0
-1.0425754640099534,1.8479673528904703,0.0,1.0
-1.0682297923743667,1.7927752761870304,0.0,1.0
-1.0902921645209052,1.7360746096339676,0.0,1.0
-1.10860589828496,1.6777120664389198,0.0,1.0
-1.1240385895920957,1.6180494744768152,0.0,1.0
-1.1375788494962684,1.5575095207468754,0.0,1.0
-1.1502152890514372,1.4965148922483307,0.0,1.0
-1.162936519311561,1.435488275980398,0.0,1.0
-1.1767311513306007,1.3748523589423067,0.0,1.0
-1.1925877961625124,1.3150298281332784,0.0,1.0
-1.211206358309366,1.2563172872308037,0.0,1.0
-1.2321243111266957,1.1985036854123887,0.0,1.0
-1.2545866064451188,1.1412502224667609,0.0,1.0
-1.2778381960922136,1.084218098181318,0.0,1.0
-1.3011240318955561,1.02706851234346,0.0,1.0
-1.3236890656827223,0.9694626647405862,0.0,1.0
-1.3447782492812874,0.9110617551600946,0.0,1.0
-1.3636365345188293,0.851526983389383,0.0,1.0
-1.379508909095105,0.7905197666421877,0.0,1.0
-1.3916798310423912,0.7279407573675218,0.0,1.0
-1.399548627573373,0.6643868462684175,0.0,1.0
-1.4025354070661256,0.6005808816133742,0.0,1.0
-1.4000602778987252,0.5372457116708853,0.0,1.0
-1.3915433484492508,0.47510418470945215,0.0,1.0
-1.3764047270957755,0.41487914899757294,0.0,1.0
-1.3540645222163787,0.3572934528037415,0.0,1.0
-1.3240825302926265,0.30304309207285396,0.0,1.0
-1.28701173186115,0.2526331424138428,0.0,1.0
-1.2438353667269428,0.2064859704516997,0.0,1.0
-1.195538404822587,0.16502361022800693,0.0,1.0
-1.1431058160806629,0.12866809578434246,0.0,1.0
-1.0875225704337543,0.09784146116229175,0.0,1.0
-1.029771723156216,0.0729621471601809,0.0,1.0
-0.9706038026580321,0.05401221090533337,0.0,1.0
-0.9103172759540072,0.040125324923638406,0.0,1.0
-0.8491586068849841,0.030337567271548238,0.0,1.0
-0.7873742592918012,0.02368501600551065,0.0,1.0
-0.7252106970152976,0.01920374918197698,0.0,1.0
-0.6629143838963145,0.015929844857392794,0.0,1.0
-0.6007259477667475,0.012919778434200335,0.0,1.0
-0.5387456413346756,0.009720648272358634,0.0,1.0
