1.4931116962241688,2.9583805866806134,0.0,1.0
1.4075191221057946,3.1484144791501514,0.0,1.0
1.3144158533317718,3.355623475086359,0.0,1.0
1.2123091862996738,3.5742587634869096,0.0,1.0
1.09970641740707,3.798571533349474,0.0,1.0
0.9751148430515251,4.022812973671728,0.0,1.0
0.8370417596306154,4.241234273451338,0.0,1.0
0.6839944635419073,4.448086621685983,0.0,1.0
0.5144802511829738,4.637621207373332,0.0,1.0
0.32700641895138105,4.804089219511056,0.0,1.0
0.1203906620455637,4.941897301601376,0.0,1.0
-0.10133559447785068,5.048063247027557,0.0,1.0
-0.3298147422752429,5.121771496329973,0.0,1.0
-0.5565582235088815,5.162272072418109,0.0,1.0
-0.7730774803410299,5.168814998201441,0.0,1.0
-0.9730246146511323,5.141472854413763,0.0,1.0
-1.1632623737028744,5.085394469843541,0.0,1.0
-1.355688019279972,5.007663207421592,0.0,1.0
-1.5622087236277888,4.9153662382168175,0.0,1.0
-1.7947180947519161,4.815586916432135,0.0,1.0
-2.0582191068521745,4.713469628350362,0.0,1.0
-2.3396336025081172,4.609070877897066,0.0,1.0
-2.622953548507869,4.5016227259451735,0.0,1.0
-2.892170911639555,4.390357233367611,0.0,1.0
-3.1315457950572982,4.2745455612773195,0.0,1.0
-3.3341967329697058,4.154750626864676,0.0,1.0
-3.503918059342748,4.0330921161353555,0.0,1.0
-3.645139690639576,3.9117823971454424,0.0,1.0
-3.762291543323342,3.793033837951006,0.0,1.0
-3.8599762844566436,3.6782062973030047,0.0,1.0
-3.944493682990995,3.560284582538861,0.0,1.0
-4.023106765220397,3.4274999091106384,0.0,1.0
-4.103089613477216,3.26802893187487,0.0,1.0
-4.19171631009382,3.0700483056880863,0.0,1.0
-4.29378122333628,2.8270241291315275,0.0,1.0
-4.404159865205477,2.5535802756852464,0.0,1.0
-4.515248033635995,2.269630062554012,0.0,1.0
-4.6194415265624205,1.995086806942587,0.0,1.0
-4.70917732882718,1.7497281687410666,0.0,1.0
-4.780480834618421,1.5415126642995078,0.0,1.0
-4.835699628478014,1.3575754121671437,0.0,1.0
-4.87782484038286,1.1829318853515831,0.0,1.0
-4.909847600309856,1.0025975568604437,0.0,1.0
-4.93467475253052,0.8023423157201384,0.0,1.0
-4.953797404858719,0.5806078825227292,0.0,1.0
-4.96753193308951,0.34635065112222385,0.0,1.0
-4.976159154985992,0.10884528463054366,0.0,1.0
-4.979959888311266,-0.12263355384038288,0.0,1.0
-4.978792834528562,-0.33969306733262616,0.0,1.0
-4.969911690343151,-0.5393827162182889,0.0,1.0
-4.949577397458761,-0.720825979416837,0.0,1.0
-4.9140489433369945,-0.8831504185614252,0.0,1.0
-4.859587472163915,-1.0254844058280739,0.0,1.0
-4.783549744152727,-1.1473680691752248,0.0,1.0
-4.686167433225633,-1.2494219902187123,0.0,1.0
-4.568138065788819,-1.3324418278361887,0.0,1.0
-4.4301591682484736,-1.3972232409052991,0.0,1.0
-4.272993720783109,-1.4445116895569825,0.0,1.0
-4.09956710227204,-1.473394216067771,0.0,1.0
-3.9154107214189544,-1.4809592089098484,0.0,1.0
-3.726211136610118,-1.464176066933554,0.0,1.0
-3.5376549062317952,-1.420014188989235,0.0,1.0
-3.3551155308745955,-1.3459112088312195,0.0,1.0
-3.1808910313447463,-1.2439046999106935,0.0,1.0
-3.0155338181799536,-1.1186431135035022,0.0,1.0
-2.8595762662190145,-0.9748048679193486,0.0,1.0
-2.713550750300719,-0.8170683814679434,0.0,1.0
-2.577603665076187,-0.6504293141019559,0.0,1.0
-2.4503374844458508,-0.4811522923459437,0.0,1.0
-2.3299687021224678,-0.31581918436742296,0.0,1.0
-2.214713811818797,-0.1610118583339153,0.0,1.0
-2.102777640536596,-0.02328482343685412,0.0,1.0
-1.9913485530814476,0.09319106192451798,0.0,1.0
-1.8758240741199153,0.1884445421813572,0.0,1.0
-1.7514194359591304,0.2629318457662997,0.0,1.0
-1.613349870906232,0.31710920111197183,0.0,1.0
-1.4570432830032587,0.35157941767666934,0.0,1.0
-1.281499796839503,0.3694074080842187,0.0,1.0
-1.0886836493095036,0.37570105800370257,0.0,1.0
-0.8806487981959812,0.3756300919744051,0.0,1.0
-0.6594492012816353,0.37436423453561574,0.0,1.0
-0.4273443795677263,0.3767317191963775,0.0,1.0
-0.1878624455848108,0.38545333713560037,0.0,1.0
0.05498503390033882,0.40244674322032736,0.0,1.0
0.29718554043938816,0.429628011340613,0.0,1.0
0.5347252034015906,0.46891411715315456,0.0,1.0
0.7629032435001815,0.5226801337686737,0.0,1.0
0.9752164223174731,0.5945031892313821,0.0,1.0
1.1648694300387135,0.6881551931801173,0.0,1.0
1.3250669568491613,0.8074080552537186,0.0,1.0
1.4491764506719917,0.9559070844353386,0.0,1.0
1.5359423928459304,1.1331150791573492,0.0,1.0
1.590589433904471,1.3334542561905822,0.0,1.0
1.6187280205006012,1.5510467418627645,0.0,1.0
1.6259685992873152,1.7800146625016318,0.0,1.0
1.6179216169176023,2.0144801444349074,0.0,1.0
1.600197520044457,2.2485653139903183,0.0,1.0
1.5784067553208736,2.4763922974955994,0.0,1.0
1.5581597693998397,2.692083221278472,0.0,1.0
1.5450670089343497,2.889760211666668,0.0,1.0
